level_name	chain	level	condition	create_time	create_cost	upkeep_cost	demolition_cost	zoc	lower_happiness	upper_happiness	repression	gdp	town_wealth_growth	pop_change	maxpop_change	commodity	gov_type_key	commodity_vol	only_in_capital	military_prestige	naval_prestige	economic_prestige	enlightenment_prestige	destruction_terminator	faction_unique	religion_requirement	first_in_world_bundle	resource_requirement	working_model	unique_index	can_convert	building_instance_key	audio_building_type	should_show_building_level_in_ui_for_technology
rom_EASTERN_buff_melee_2	rom_EASTERN_buff	1		6	2100	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_copper	campaign_sho_city_castle_construction_lvl3	220024	true	rom_Military_Equipment_Weapons	town	true
rom_EASTERN_buff_melee_3	rom_EASTERN_buff	2		10	3900	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_copper	campaign_sho_city_castle_construction_lvl3	220025	true	rom_Military_Equipment_Weapons	town	true
rom_EASTERN_buff_ranged_2	rom_EASTERN_buff	1		6	1800	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_timber	campaign_sho_city_castle_construction_lvl2	220026	true	rom_Military_Buff_Ranged	town	true
rom_EASTERN_buff_ranged_3	rom_EASTERN_buff	2		10	2400	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_timber	campaign_sho_city_castle_construction_lvl3	220027	true	rom_Military_Buff_Ranged	town	true
rom_EASTERN_buff_siege_2	rom_EASTERN_buff	1		6	3600	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_timber	campaign_sho_city_castle_construction_lvl4	220028	true	rom_Military_Equipment_Weapons	town	true
rom_EASTERN_buff_siege_3	rom_EASTERN_buff	2		10	5100	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_timber	campaign_sho_city_castle_construction_lvl3	220029	true	rom_Military_Equipment_Weapons	town	true
rom_EASTERN_city_major_1	rom_EASTERN_city_major	0		4	2250	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	true	false				campaign_sho_city_castle_construction_lvl1	220030	true	rom_Settlement_Major	city	true
rom_EASTERN_city_major_2	rom_EASTERN_city_major	1		6	4200	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl2	220031	true	rom_Settlement_Major	city	true
rom_EASTERN_city_major_3	rom_EASTERN_city_major	2		10	7050	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	220032	true	rom_Settlement_Major	city	true
rom_EASTERN_city_major_4	rom_EASTERN_city_major	3		16	11628	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_gold	campaign_sho_city_castle_construction_lvl2	220033	true	rom_Settlement_Major	city	true
rom_EASTERN_city_major_fort_3	rom_EASTERN_city_major	2		10	7200	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	220034	true	rom_Settlement_Major	city	true
rom_EASTERN_city_major_fort_4	rom_EASTERN_city_major	3		16	12240	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_gold	campaign_sho_city_castle_construction_lvl2	220035	true	rom_Settlement_Major	city	true
rom_EASTERN_city_major_trade_3	rom_EASTERN_city_major	2		10	7200	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	220036	true	rom_Settlement_Major	city	true
rom_EASTERN_city_major_trade_4	rom_EASTERN_city_major	3		16	12240	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_gold	campaign_sho_city_castle_construction_lvl2	220037	true	rom_Settlement_Major	city	true
rom_EASTERN_city_minor_copper_1	rom_EASTERN_city_minor_copper	0		4	1875	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	true	false				campaign_sho_city_castle_construction_lvl1	220038	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_copper_2	rom_EASTERN_city_minor_copper	1		6	3225	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl2	220039	true	rom_SettlementMinor	town	true
rom_EASTERN_city_minor_copper_3	rom_EASTERN_city_minor_copper	2		10	4425	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl3	220040	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_copper_4	rom_EASTERN_city_minor_copper	3		16	6390	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_gold	campaign_sho_city_castle_construction_lvl4	220041	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_copper_fort_3	rom_EASTERN_city_minor_copper	2		10	4425	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl2	220042	true	rom_SettlementMinor	town	true
rom_EASTERN_city_minor_copper_fort_4	rom_EASTERN_city_minor_copper	3		16	6390	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_gold	campaign_sho_city_castle_construction_lvl4	220043	true	rom_SettlementMinor	town	true
rom_EASTERN_city_minor_copper_trade_4	rom_EASTERN_city_minor_copper	3		16	6390	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_gold	campaign_sho_city_castle_construction_lvl4	220044	true	rom_SettlementMinor	town	true
rom_EASTERN_city_minor_fish_1	rom_EASTERN_city_minor_fish	0		4	1350	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	true	false				campaign_sho_city_castle_construction_lvl1	220045	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_fish_2	rom_EASTERN_city_minor_fish	1		6	2100	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl2	220046	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_fish_3	rom_EASTERN_city_minor_fish	2		10	3150	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl3	220047	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_fish_4	rom_EASTERN_city_minor_fish	3		16	5400	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_gold	campaign_sho_city_castle_construction_lvl4	220048	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_glass_1	rom_EASTERN_city_minor_glass	0		4	1500	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	true	false				campaign_sho_city_castle_construction_lvl1	220049	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_glass_2	rom_EASTERN_city_minor_glass	1		6	2250	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl2	220050	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_glass_3	rom_EASTERN_city_minor_glass	2		10	3300	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl3	220051	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_glass_4	rom_EASTERN_city_minor_glass	3		16	6120	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_gold	campaign_sho_city_castle_construction_lvl4	220052	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_gold_1	rom_EASTERN_city_minor_gold	0		4	1800	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	true	false				campaign_sho_city_castle_construction_lvl1	220053	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_gold_2	rom_EASTERN_city_minor_gold	1		6	3150	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl2	220054	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_gold_3	rom_EASTERN_city_minor_gold	2		10	4950	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl3	220055	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_gold_4	rom_EASTERN_city_minor_gold	3		16	8640	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl4	220056	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_grain_1	rom_EASTERN_city_minor_grain	0		4	1500	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	true	false				campaign_sho_city_castle_construction_lvl1	220057	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_grain_2	rom_EASTERN_city_minor_grain	1		6	2550	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl2	220058	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_grain_3	rom_EASTERN_city_minor_grain	2		10	4050	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl3	220059	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_grain_4	rom_EASTERN_city_minor_grain	3		16	7920	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_gold	campaign_sho_city_castle_construction_lvl4	220060	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_hides_1	rom_EASTERN_city_minor_hides	0		4	1500	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	true	false				campaign_sho_city_castle_construction_lvl1	220061	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_hides_2	rom_EASTERN_city_minor_hides	1		6	2100	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl2	220062	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_hides_3	rom_EASTERN_city_minor_hides	2		10	2850	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl3	220063	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_hides_4	rom_EASTERN_city_minor_hides	3		16	4680	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_gold	campaign_sho_city_castle_construction_lvl4	220064	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_horse_1	rom_EASTERN_city_minor_horse	0		4	1875	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	true	false				campaign_sho_city_castle_construction_lvl1	220065	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_horse_2	rom_EASTERN_city_minor_horse	1		6	3225	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl2	220066	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_horse_3	rom_EASTERN_city_minor_horse	2		10	4425	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl3	220067	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_horse_4	rom_EASTERN_city_minor_horse	3		16	6390	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_grain	campaign_sho_city_castle_construction_lvl4	220068	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_iron_1	rom_EASTERN_city_minor_iron	0		4	1875	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	true	false				campaign_sho_city_castle_construction_lvl1	220069	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_iron_2	rom_EASTERN_city_minor_iron	1		6	3225	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl2	220070	true	rom_SettlementMinor	town	true
rom_EASTERN_city_minor_iron_3	rom_EASTERN_city_minor_iron	2		10	4425	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl3	220071	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_iron_4	rom_EASTERN_city_minor_iron	3		16	6390	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_gold	campaign_sho_city_castle_construction_lvl4	220072	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_iron_fort_3	rom_EASTERN_city_minor_iron	2		10	4425	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl2	220073	true	rom_SettlementMinor	town	true
rom_EASTERN_city_minor_iron_fort_4	rom_EASTERN_city_minor_iron	3		16	6390	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_gold	campaign_sho_city_castle_construction_lvl4	220074	true	rom_SettlementMinor	town	true
rom_EASTERN_city_minor_iron_trade_4	rom_EASTERN_city_minor_iron	3		16	6390	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_gold	campaign_sho_city_castle_construction_lvl4	220075	true	rom_SettlementMinor	town	true
rom_EASTERN_city_minor_limestone_1	rom_EASTERN_city_minor_limestone	0		4	1350	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	true	false				campaign_sho_city_castle_construction_lvl1	220076	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_limestone_2	rom_EASTERN_city_minor_limestone	1		6	1950	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl2	220077	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_limestone_3	rom_EASTERN_city_minor_limestone	2		10	2850	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl3	220078	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_limestone_4	rom_EASTERN_city_minor_limestone	3		16	4500	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_gold	campaign_sho_city_castle_construction_lvl4	220079	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_marble_1	rom_EASTERN_city_minor_marble	0		4	1500	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	true	false				campaign_sho_city_castle_construction_lvl1	220080	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_marble_2	rom_EASTERN_city_minor_marble	1		6	2100	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl2	220081	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_marble_3	rom_EASTERN_city_minor_marble	2		10	3000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl3	220082	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_marble_4	rom_EASTERN_city_minor_marble	3		16	5040	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_gold	campaign_sho_city_castle_construction_lvl4	220083	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_olives_1	rom_EASTERN_city_minor_olives	0		4	1500	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	true	false				campaign_sho_city_castle_construction_lvl1	220084	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_olives_2	rom_EASTERN_city_minor_olives	1		6	2100	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl2	220085	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_olives_3	rom_EASTERN_city_minor_olives	2		10	3000	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl3	220086	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_olives_4	rom_EASTERN_city_minor_olives	3		16	4860	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_gold	campaign_sho_city_castle_construction_lvl4	220087	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_purple_dye_1	rom_EASTERN_city_minor_purple_dye	0		4	1500	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	true	false				campaign_sho_city_castle_construction_lvl1	220088	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_purple_dye_2	rom_EASTERN_city_minor_purple_dye	1		6	2400	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl2	220089	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_purple_dye_3	rom_EASTERN_city_minor_purple_dye	2		10	3600	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl3	220090	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_purple_dye_4	rom_EASTERN_city_minor_purple_dye	3		16	7200	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_gold	campaign_sho_city_castle_construction_lvl4	220091	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_salt_1	rom_EASTERN_city_minor_salt	0		4	2250	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	true	false				campaign_sho_city_castle_construction_lvl1	220092	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_salt_2	rom_EASTERN_city_minor_salt	1		6	3450	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl2	220093	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_salt_3	rom_EASTERN_city_minor_salt	2		10	4950	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl3	220094	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_salt_4	rom_EASTERN_city_minor_salt	3		16	8460	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_fish	campaign_sho_city_castle_construction_lvl4	220095	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_silk_1	rom_EASTERN_city_minor_silk	0		4	1650	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	true	false				campaign_sho_city_castle_construction_lvl1	220096	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_silk_2	rom_EASTERN_city_minor_silk	1		6	2700	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl2	220097	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_silk_3	rom_EASTERN_city_minor_silk	2		10	5100	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl3	220098	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_silk_4	rom_EASTERN_city_minor_silk	3		16	10251	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_gold	campaign_sho_city_castle_construction_lvl4	220099	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_silver_1	rom_EASTERN_city_minor_silver	0		4	1650	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	true	false				campaign_sho_city_castle_construction_lvl1	220100	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_silver_2	rom_EASTERN_city_minor_silver	1		6	2700	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl2	220101	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_silver_3	rom_EASTERN_city_minor_silver	2		10	4200	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl3	220102	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_silver_4	rom_EASTERN_city_minor_silver	3		16	7920	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_gold	campaign_sho_city_castle_construction_lvl4	220103	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_slave_1	rom_EASTERN_city_minor_slave	0		4	1950	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	true	false				campaign_sho_city_castle_construction_lvl1	220104	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_slave_2	rom_EASTERN_city_minor_slave	1		6	3450	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl2	220105	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_slave_3	rom_EASTERN_city_minor_slave	2		10	4650	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl3	220106	true	rom_SettlementMinor	town	false
rom_EASTERN_city_minor_slave_4	rom_EASTERN_city_minor_slave	3		16	6660	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false			res_rom_gold	campaign_sho_city_castle_construction_lvl4	220107	true	rom_SettlementMinor	town	false
