level_name	chain	level	condition	create_time	create_cost	upkeep_cost	demolition_cost	zoc	lower_happiness	upper_happiness	repression	gdp	town_wealth_growth	pop_change	maxpop_change	commodity	gov_type_key	commodity_vol	only_in_capital	military_prestige	naval_prestige	economic_prestige	enlightenment_prestige	destruction_terminator	faction_unique	religion_requirement	first_in_world_bundle	resource_requirement	working_model	unique_index	can_convert	building_instance_key	audio_building_type	should_show_building_level_in_ui_for_technology
dei_resource_chain_minor_gold_4_lead	dei_resource_chain_minor_gold	3		16	16808	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246009	true	dei_resource_chain_minor_gold	workshop	false
dei_resource_chain_minor_silver_1	dei_resource_chain_minor_silver	0		4	2025	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246010	true	dei_resource_chain_minor_silver	town	false
dei_resource_chain_minor_silver_2_trade	dei_resource_chain_minor_silver	1		6	4275	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246011	true	dei_resource_chain_minor_silver	workshop	false
dei_resource_chain_minor_silver_3_trade	dei_resource_chain_minor_silver	2		10	8775	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246012	true	dei_resource_chain_minor_silver	workshop	false
dei_resource_chain_minor_silver_4_trade	dei_resource_chain_minor_silver	3		16	16808	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246013	true	dei_resource_chain_minor_silver	workshop	false
dei_resource_chain_minor_silver_2_mine	dei_resource_chain_minor_silver	1		6	4275	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246014	true	dei_resource_chain_minor_silver	workshop	false
dei_resource_chain_minor_silver_3_mine	dei_resource_chain_minor_silver	2		10	8775	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246015	true	dei_resource_chain_minor_silver	workshop	false
dei_resource_chain_minor_silver_4_mine	dei_resource_chain_minor_silver	3		16	16808	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246016	true	dei_resource_chain_minor_silver	workshop	false
dei_resource_chain_minor_silver_2_lead	dei_resource_chain_minor_silver	1		6	4275	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246017	true	dei_resource_chain_minor_silver	workshop	false
dei_resource_chain_minor_silver_3_lead	dei_resource_chain_minor_silver	2		10	8775	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246018	true	dei_resource_chain_minor_silver	workshop	false
dei_resource_chain_minor_silver_4_lead	dei_resource_chain_minor_silver	3		16	16808	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246019	true	dei_resource_chain_minor_silver	workshop	false
dei_resource_chain_minor_fish_1	dei_resource_chain_minor_fish	0		4	2025	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246020	true	dei_resource_chain_minor_fish	town	false
dei_resource_chain_minor_fish_2_trade	dei_resource_chain_minor_fish	1		6	4275	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246021	true	dei_resource_chain_minor_fish	workshop	false
dei_resource_chain_minor_fish_3_trade	dei_resource_chain_minor_fish	2		10	8775	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246022	true	dei_resource_chain_minor_fish	workshop	false
dei_resource_chain_minor_fish_4_trade	dei_resource_chain_minor_fish	3		16	16808	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246023	true	dei_resource_chain_minor_fish	workshop	false
dei_resource_chain_minor_fish_2_mine	dei_resource_chain_minor_fish	1		6	4275	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246024	true	dei_resource_chain_minor_fish	workshop	false
dei_resource_chain_minor_fish_3_mine	dei_resource_chain_minor_fish	2		10	8775	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246025	true	dei_resource_chain_minor_fish	workshop	false
dei_resource_chain_minor_fish_4_mine	dei_resource_chain_minor_fish	3		16	16808	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246026	true	dei_resource_chain_minor_fish	workshop	false
dei_resource_chain_minor_glass_1	dei_resource_chain_minor_glass	0		4	2025	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246027	true	dei_resource_chain_minor_glass	town	false
dei_resource_chain_minor_glass_2_trade	dei_resource_chain_minor_glass	1		6	4275	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246028	true	dei_resource_chain_minor_glass	workshop	false
dei_resource_chain_minor_glass_3_trade	dei_resource_chain_minor_glass	2		10	8775	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246029	true	dei_resource_chain_minor_glass	workshop	false
dei_resource_chain_minor_glass_4_trade	dei_resource_chain_minor_glass	3		16	16808	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246030	true	dei_resource_chain_minor_glass	workshop	false
dei_resource_chain_minor_glass_2_mine	dei_resource_chain_minor_glass	1		6	4275	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246031	true	dei_resource_chain_minor_glass	workshop	false
dei_resource_chain_minor_glass_3_mine	dei_resource_chain_minor_glass	2		10	8775	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246032	true	dei_resource_chain_minor_glass	workshop	false
dei_resource_chain_minor_glass_4_mine	dei_resource_chain_minor_glass	3		16	16808	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246033	true	dei_resource_chain_minor_glass	workshop	false
dei_resource_chain_minor_grain_1	dei_resource_chain_minor_grain	0		4	2025	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246034	true	dei_resource_chain_minor_grain	town	false
dei_resource_chain_minor_grain_2_trade	dei_resource_chain_minor_grain	1		6	4275	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246035	true	dei_resource_chain_minor_grain	workshop	false
dei_resource_chain_minor_grain_3_trade	dei_resource_chain_minor_grain	2		10	8775	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246036	true	dei_resource_chain_minor_grain	workshop	false
dei_resource_chain_minor_grain_4_trade	dei_resource_chain_minor_grain	3		16	16808	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246037	true	dei_resource_chain_minor_grain	workshop	false
dei_resource_chain_minor_grain_2_mine	dei_resource_chain_minor_grain	1		6	4275	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246038	true	dei_resource_chain_minor_grain	workshop	false
dei_resource_chain_minor_grain_3_mine	dei_resource_chain_minor_grain	2		10	8775	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246039	true	dei_resource_chain_minor_grain	workshop	false
dei_resource_chain_minor_grain_4_mine	dei_resource_chain_minor_grain	3		16	16808	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246040	true	dei_resource_chain_minor_grain	workshop	false
dei_resource_chain_minor_hides_1	dei_resource_chain_minor_hides	0		4	2025	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246041	true	dei_resource_chain_minor_hides	town	false
dei_resource_chain_minor_hides_2_trade	dei_resource_chain_minor_hides	1		6	4275	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246042	true	dei_resource_chain_minor_hides	workshop	false
dei_resource_chain_minor_hides_3_trade	dei_resource_chain_minor_hides	2		10	8775	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246043	true	dei_resource_chain_minor_hides	workshop	false
dei_resource_chain_minor_hides_4_trade	dei_resource_chain_minor_hides	3		16	16808	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246044	true	dei_resource_chain_minor_hides	workshop	false
dei_resource_chain_minor_hides_2_mine	dei_resource_chain_minor_hides	1		6	4275	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246045	true	dei_resource_chain_minor_hides	workshop	false
dei_resource_chain_minor_hides_3_mine	dei_resource_chain_minor_hides	2		10	8775	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246046	true	dei_resource_chain_minor_hides	workshop	false
dei_resource_chain_minor_hides_4_mine	dei_resource_chain_minor_hides	3		16	16808	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246047	true	dei_resource_chain_minor_hides	workshop	false
dei_resource_chain_minor_marble_1	dei_resource_chain_minor_marble	0		4	2025	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246048	true	dei_resource_chain_minor_marble	town	false
dei_resource_chain_minor_marble_2_trade	dei_resource_chain_minor_marble	1		6	4275	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246049	true	dei_resource_chain_minor_marble	workshop	false
dei_resource_chain_minor_marble_3_trade	dei_resource_chain_minor_marble	2		10	8775	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246050	true	dei_resource_chain_minor_marble	workshop	false
dei_resource_chain_minor_marble_4_trade	dei_resource_chain_minor_marble	3		16	16808	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246051	true	dei_resource_chain_minor_marble	workshop	false
dei_resource_chain_minor_marble_2_mine	dei_resource_chain_minor_marble	1		6	4275	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246052	true	dei_resource_chain_minor_marble	workshop	false
dei_resource_chain_minor_marble_3_mine	dei_resource_chain_minor_marble	2		10	8775	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246053	true	dei_resource_chain_minor_marble	workshop	false
dei_resource_chain_minor_marble_4_mine	dei_resource_chain_minor_marble	3		16	16808	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246054	true	dei_resource_chain_minor_marble	workshop	false
dei_resource_chain_minor_olives_1	dei_resource_chain_minor_olives	0		4	2025	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246055	true	dei_resource_chain_minor_olives	town	false
dei_resource_chain_minor_olives_2_trade	dei_resource_chain_minor_olives	1		6	4275	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246056	true	dei_resource_chain_minor_olives	workshop	false
dei_resource_chain_minor_olives_3_trade	dei_resource_chain_minor_olives	2		10	8775	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246057	true	dei_resource_chain_minor_olives	workshop	false
dei_resource_chain_minor_olives_4_trade	dei_resource_chain_minor_olives	3		16	16808	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246058	true	dei_resource_chain_minor_olives	workshop	false
dei_resource_chain_minor_olives_2_mine	dei_resource_chain_minor_olives	1		6	4275	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246059	true	dei_resource_chain_minor_olives	workshop	false
dei_resource_chain_minor_olives_3_mine	dei_resource_chain_minor_olives	2		10	8775	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246060	true	dei_resource_chain_minor_olives	workshop	false
dei_resource_chain_minor_olives_4_mine	dei_resource_chain_minor_olives	3		16	16808	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246061	true	dei_resource_chain_minor_olives	workshop	false
dei_resource_chain_minor_purple_dye_1	dei_resource_chain_minor_purple_dye	0		4	2025	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246062	true	dei_resource_chain_minor_purple_dye	town	false
dei_resource_chain_minor_purple_dye_2_trade	dei_resource_chain_minor_purple_dye	1		6	4275	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246063	true	dei_resource_chain_minor_purple_dye	workshop	false
dei_resource_chain_minor_purple_dye_3_trade	dei_resource_chain_minor_purple_dye	2		10	8775	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246064	true	dei_resource_chain_minor_purple_dye	workshop	false
dei_resource_chain_minor_purple_dye_4_trade	dei_resource_chain_minor_purple_dye	3		16	16808	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246065	true	dei_resource_chain_minor_purple_dye	workshop	false
dei_resource_chain_minor_purple_dye_2_mine	dei_resource_chain_minor_purple_dye	1		6	4275	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246066	true	dei_resource_chain_minor_purple_dye	workshop	false
dei_resource_chain_minor_purple_dye_3_mine	dei_resource_chain_minor_purple_dye	2		10	8775	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246067	true	dei_resource_chain_minor_purple_dye	workshop	false
dei_resource_chain_minor_purple_dye_4_mine	dei_resource_chain_minor_purple_dye	3		16	16808	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246068	true	dei_resource_chain_minor_purple_dye	workshop	false
dei_resource_chain_minor_wine_1	dei_resource_chain_minor_wine	0		4	2025	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246069	true	dei_resource_chain_minor_wine	town	false
dei_resource_chain_minor_wine_2_trade	dei_resource_chain_minor_wine	1		6	4275	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246070	true	dei_resource_chain_minor_wine	workshop	false
dei_resource_chain_minor_wine_3_trade	dei_resource_chain_minor_wine	2		10	8775	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246071	true	dei_resource_chain_minor_wine	workshop	false
dei_resource_chain_minor_wine_4_trade	dei_resource_chain_minor_wine	3		16	16808	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246072	true	dei_resource_chain_minor_wine	workshop	false
dei_resource_chain_minor_wine_2_mine	dei_resource_chain_minor_wine	1		6	4275	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246073	true	dei_resource_chain_minor_wine	workshop	false
dei_resource_chain_minor_wine_3_mine	dei_resource_chain_minor_wine	2		10	8775	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246074	true	dei_resource_chain_minor_wine	workshop	false
dei_resource_chain_minor_wine_4_mine	dei_resource_chain_minor_wine	3		16	16808	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246075	true	dei_resource_chain_minor_wine	workshop	false
dei_resource_chain_minor_timber_1	dei_resource_chain_minor_timber	0		4	2025	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246076	true	dei_resource_chain_minor_timber	town	false
dei_resource_chain_minor_timber_2_trade	dei_resource_chain_minor_timber	1		6	4275	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246077	true	dei_resource_chain_minor_timber	workshop	false
dei_resource_chain_minor_timber_3_trade	dei_resource_chain_minor_timber	2		10	8775	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246078	true	dei_resource_chain_minor_timber	workshop	false
dei_resource_chain_minor_timber_4_trade	dei_resource_chain_minor_timber	3		16	16808	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246079	true	dei_resource_chain_minor_timber	workshop	false
dei_resource_chain_minor_timber_2_mine	dei_resource_chain_minor_timber	1		6	4275	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246080	true	dei_resource_chain_minor_timber	workshop	false
dei_resource_chain_minor_timber_3_mine	dei_resource_chain_minor_timber	2		10	8775	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246081	true	dei_resource_chain_minor_timber	workshop	false
dei_resource_chain_minor_timber_4_mine	dei_resource_chain_minor_timber	3		16	16808	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246082	true	dei_resource_chain_minor_timber	workshop	false
dei_resource_chain_minor_silk_1	dei_resource_chain_minor_silk	0		4	2025	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246083	true	dei_resource_chain_minor_silk	town	false
dei_resource_chain_minor_silk_2_trade	dei_resource_chain_minor_silk	1		6	4275	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246084	true	dei_resource_chain_minor_silk	workshop	false
dei_resource_chain_minor_silk_3_trade	dei_resource_chain_minor_silk	2		10	8775	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246085	true	dei_resource_chain_minor_silk	workshop	false
dei_resource_chain_minor_silk_4_trade	dei_resource_chain_minor_silk	3		16	16808	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246086	true	dei_resource_chain_minor_silk	workshop	false
dei_resource_chain_minor_silk_2_mine	dei_resource_chain_minor_silk	1		6	4275	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246087	true	dei_resource_chain_minor_silk	workshop	false
dei_resource_chain_minor_silk_3_mine	dei_resource_chain_minor_silk	2		10	8775	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246088	true	dei_resource_chain_minor_silk	workshop	false
dei_resource_chain_minor_silk_4_mine	dei_resource_chain_minor_silk	3		16	16808	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246089	true	dei_resource_chain_minor_silk	workshop	false
dei_resource_chain_minor_iron_1	dei_resource_chain_minor_iron	0		4	2025	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246090	true	dei_resource_chain_minor_iron	town	false
dei_resource_chain_minor_iron_2_trade	dei_resource_chain_minor_iron	1		6	4275	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246091	true	dei_resource_chain_minor_iron	workshop	false
dei_resource_chain_minor_iron_3_trade	dei_resource_chain_minor_iron	2		10	8775	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246092	true	dei_resource_chain_minor_iron	workshop	false
dei_resource_chain_minor_iron_4_trade	dei_resource_chain_minor_iron	3		16	16808	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246093	true	dei_resource_chain_minor_iron	workshop	false
dei_resource_chain_minor_iron_2_mine	dei_resource_chain_minor_iron	1		6	4275	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246094	true	dei_resource_chain_minor_iron	workshop	false
dei_resource_chain_minor_iron_3_mine	dei_resource_chain_minor_iron	2		10	8775	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246095	true	dei_resource_chain_minor_iron	workshop	false
dei_resource_chain_minor_iron_4_mine	dei_resource_chain_minor_iron	3		16	16808	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246096	true	dei_resource_chain_minor_iron	workshop	false
dei_resource_chain_minor_iron_2_weapon	dei_resource_chain_minor_iron	1		6	4275	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246097	true	dei_resource_chain_minor_iron	workshop	true
dei_resource_chain_minor_iron_3_weapon	dei_resource_chain_minor_iron	2		10	8775	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246098	true	dei_resource_chain_minor_iron	workshop	true
dei_resource_chain_minor_iron_4_weapon	dei_resource_chain_minor_iron	3		16	16808	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246099	true	dei_resource_chain_minor_iron	workshop	true
dei_resource_chain_minor_iron_2_armor	dei_resource_chain_minor_iron	1		6	4275	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246100	true	dei_resource_chain_minor_iron	workshop	true
dei_resource_chain_minor_iron_3_armor	dei_resource_chain_minor_iron	2		10	8775	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246101	true	dei_resource_chain_minor_iron	workshop	true
dei_resource_chain_minor_iron_4_armor	dei_resource_chain_minor_iron	3		16	16808	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246102	true	dei_resource_chain_minor_iron	workshop	true
dei_resource_chain_minor_copper_1	dei_resource_chain_minor_copper	0		4	2025	0	0	0	0	0	0	0	0	0.0000	0.0000			0	false	0	0	0	0	false	false				campaign_sho_city_castle_construction_lvl1	246103	true	dei_resource_chain_minor_copper	town	false
